address;addres limpiado 1;category;id;Columna4;lat;lng;location;name;originalId;polarity;subCategory;details;reviews;Columna1;Columna2;Columna3
500435;Clínica Dental R.del Sol;Clínica Dental R.del Sol;Carrer de Villarroel, 164, Barcelona, Spain;500435;poi;Barcelona;41.387.979;2.153.277;http://tour-pedia.org/api/getPlaceDetails?id=500435;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500435;;;;;;
500436;Farmacia Fiol Belart;Farmacia Fiol Belart;Carrer de Casanova, 140, Barcelona, Spain;500436;poi;Barcelona;41.388.757;21.545;http://tour-pedia.org/api/getPlaceDetails?id=500436;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500436;;;;;;
500437;María Margarita Santiso López;María Margarita Santiso López;Carrer de Provença, 159, Barcelona, Spain;500437;poi;Barcelona;41.389.728;2.154.699;http://tour-pedia.org/api/getPlaceDetails?id=500437;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500437;;;;;;
500438;Casanova-Mercat del Ninot;Casanova-Mercat del Ninot;Spain;500438;poi;Barcelona;41.388.639;215.466;http://tour-pedia.org/api/getPlaceDetails?id=500438;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500438;;;;;;
500439;Clínica Dental Dentsalut;Clínica Dental Dentsalut;Muntaner 121 Ent. 2, Barcelona, Spain;500439;poi;Barcelona;41.389.688;2.155.036;http://tour-pedia.org/api/getPlaceDetails?id=500439;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500439;;;;;;
500440;Jorge Fernández Hidalgo Estudi de Dansa;Jorge Fernández Hidalgo Estudi de Dansa;Carrer de Muntaner, 118, Barcelona, Spain;500440;poi;Barcelona;41.389.428;2.155.856;http://tour-pedia.org/api/getPlaceDetails?id=500440;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500440;;;;;;
500441;Farmacia Guillermo Bosch de Basea;Farmacia Guillermo Bosch de Basea;Carrer de Mallorca, 176, Barcelona, Spain;500441;poi;Barcelona;4.138.883;2.156.225;http://tour-pedia.org/api/getPlaceDetails?id=500441;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500441;;;;;;
500442;parking valencia 182;parking valencia 182;Carrer de València, 182, Barcelona, Spain;500442;poi;Barcelona;41.387.618;2.156.723;http://tour-pedia.org/api/getPlaceDetails?id=500442;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500442;;;;;;
500443;Skinnium Centro calle Mallorca;Skinnium Centro calle Mallorca;Mallorca 170, local 2, Barcelona, Spain;500443;poi;Barcelona;41.388.617;215.583;http://tour-pedia.org/api/getPlaceDetails?id=500443;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500443;;;;;;
500444;Psico E.m.;Psico E.m.;Carrer de Muntaner, 100, Barcelona, Spain;500444;poi;Barcelona;41.388.589;2.156.962;http://tour-pedia.org/api/getPlaceDetails?id=500444;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500444;;;;;;
500445;Centro Trama;Centro Trama;Provença 157, Barcelona, Spain;500445;poi;Barcelona;41.389.801;2.154.822;http://tour-pedia.org/api/getPlaceDetails?id=500445;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500445;;;;;;
500446;Clinisord;Clinisord;Carrer de Mallorca, 171, Barcelona, Spain;500446;poi;Barcelona;41.388.807;2.155.752;http://tour-pedia.org/api/getPlaceDetails?id=500446;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500446;;;;;;
500447;Ricardo Bernat Bernat;Ricardo Bernat Bernat;Carrer de Mallorca, 159, Barcelona, Spain;500447;poi;Barcelona;41.388.412;2.155.134;http://tour-pedia.org/api/getPlaceDetails?id=500447;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500447;;;;;;
500448;Clinica Dental Collantes & Sleuwen SL;Clinica Dental Collantes & Sleuwen SL;Carrer de Mallorca, 169, Barcelona, Spain;500448;poi;Barcelona;4.138.876;215.567;http://tour-pedia.org/api/getPlaceDetails?id=500448;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500448;;;;;;
500449;Gabinet de Psiquiatria Y Psicologia Balmes SL;Gabinet de Psiquiatria Y Psicologia Balmes SL;Carrer de Muntaner, 95, Barcelona, Spain;500449;poi;Barcelona;41.388.282;2.157.064;http://tour-pedia.org/api/getPlaceDetails?id=500449;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500449;;;;;;
500450;Carlos Canalda Sahli;Carlos Canalda Sahli;Carrer de Mallorca, 173, Barcelona, Spain;500450;poi;Barcelona;41.388.918;2.155.858;http://tour-pedia.org/api/getPlaceDetails?id=500450;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500450;;;;;;
500451;Doctora Silvia Grossmann Alpresa;Doctora Silvia Grossmann Alpresa;Carrer de Mallorca, 166, Barcelona, Spain;500451;poi;Barcelona;41.388.468;2.155.625;http://tour-pedia.org/api/getPlaceDetails?id=500451;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500451;;;;;;
500452;"Mallorca - "" Mercat del Ninot """;"Mallorca - "" Mercat del Ninot """;Spain;500452;poi;Barcelona;41.388.647;2.155.588;http://tour-pedia.org/api/getPlaceDetails?id=500452;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500452;;;;;;
500453;Muntaner-Mallorca;Muntaner-Mallorca;Spain;500453;poi;Barcelona;4.138.851;2.156.906;http://tour-pedia.org/api/getPlaceDetails?id=500453;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500453;;;;;;
500454;Mallorca-Mercat del Ninot;Mallorca-Mercat del Ninot;Spain;500454;poi;Barcelona;41.388.643;2.155.548;http://tour-pedia.org/api/getPlaceDetails?id=500454;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500454;;;;;;
500455;ActitudZen;ActitudZen;Carrer de Villarroel, 155, Barcelona, Spain;500455;poi;Barcelona;41.387.482;2.153.599;http://tour-pedia.org/api/getPlaceDetails?id=500455;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500455;;;;;;
500456;Iglesia Adventista del Séptimo Día - Urgell;Iglesia Adventista del Séptimo Día - Urgell;Carrer del Comte d'Urgell, 133, Barcelona, Spain;500456;poi;Barcelona;41.386.263;2.153.329;http://tour-pedia.org/api/getPlaceDetails?id=500456;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500456;;;;;;
500457;Col·legi Urgell;Col·legi Urgell;Carrer del Comte d'Urgell, 133, Barcelona, Spain;500457;poi;Barcelona;41.386.024;215.315;http://tour-pedia.org/api/getPlaceDetails?id=500457;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500457;;;;;;
500458;Bosch Dental;Bosch Dental;Carrer de València, 95, Barcelona, Spain;500458;poi;Barcelona;41.385.466;2.153.557;http://tour-pedia.org/api/getPlaceDetails?id=500458;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500458;;;;;;
500459;Oficina de Correos;Oficina de Correos;Carrer de València, 146, Barcelona, Spain;500459;poi;Barcelona;41.385.974;2.154.572;http://tour-pedia.org/api/getPlaceDetails?id=500459;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500459;;;;;;
500460;Profes&Clases A Domicilio;Profes&Clases A Domicilio;Avinguda de Roma, 113, Barcelona, Spain;500460;poi;Barcelona;4.138.533;2.154.387;http://tour-pedia.org/api/getPlaceDetails?id=500460;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500460;;;;;;
500461;Shyn Duk Lee;Shyn Duk Lee;Carrer de Villarroel, 146, Barcelona, Spain;500461;poi;Barcelona;41.387.204;2.154.274;http://tour-pedia.org/api/getPlaceDetails?id=500461;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500461;;;;;;
500462;De Mayan Espai by Salsa del Barrio;De Mayan Espai by Salsa del Barrio;Pasaje Montserrat de Andrés, Barcelona, Spain;500462;poi;Barcelona;41.387.135;2.154.403;http://tour-pedia.org/api/getPlaceDetails?id=500462;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500462;;;;;;
500463;Farmacia Sambola Puig;Farmacia Sambola Puig;Carrer de Mallorca, 131, Barcelona, Spain;500463;poi;Barcelona;41.387.276;2.153.651;http://tour-pedia.org/api/getPlaceDetails?id=500463;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500463;;;;;;
500464;Esther Sala Sánchez;Esther Sala Sánchez;Carrer de Mallorca, 140, Barcelona, Spain;500464;poi;Barcelona;41.387.447;215.422;http://tour-pedia.org/api/getPlaceDetails?id=500464;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500464;;;;;;
500465;Odontogadea;Odontogadea;Carrer de Villarroel, 149, Barcelona, Spain;500465;poi;Barcelona;41.387.082;2.154.107;http://tour-pedia.org/api/getPlaceDetails?id=500465;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500465;;;;;;
500466;Villarroel - Mercat del Ninot;Villarroel - Mercat del Ninot;Spain;500466;poi;Barcelona;4.138.689;2.154.503;http://tour-pedia.org/api/getPlaceDetails?id=500466;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500466;;;;;;
500467;Oficina de Correos;Oficina de Correos;Avinguda Roma, 123, Barcelona, Spain;500467;poi;Barcelona;4.138.581;2.154.894;http://tour-pedia.org/api/getPlaceDetails?id=500467;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500467;;;;;;
500468;Karate Club Hirota;Karate Club Hirota;Avinguda de Roma, 159, Barcelona, Spain;500468;poi;Barcelona;41.386.494;2.157.124;http://tour-pedia.org/api/getPlaceDetails?id=500468;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500468;;;;;;
500469;Consulado General del Perú;Consulado General del Perú;Avinguda de Roma, 157, 1ª Planta, Barcelona, Spain;500469;poi;Barcelona;41.386.714;215.677;http://tour-pedia.org/api/getPlaceDetails?id=500469;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500469;;;;;;
500470;Escola de Dansa I Música Elisenda Tarrago;Escola de Dansa I Música Elisenda Tarrago;Avinguda de Roma, 159, Barcelona, Spain;500470;poi;Barcelona;41.386.494;2.157.124;http://tour-pedia.org/api/getPlaceDetails?id=500470;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500470;;;;;;
500471;Clínica dental Mallart;Clínica dental Mallart;Carrer de València, 123, Barcelona, Spain;500471;poi;Barcelona;41.386.733;2.155.228;http://tour-pedia.org/api/getPlaceDetails?id=500471;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500471;;;;;;
500472;José María Cardesin Cegarra;José María Cardesin Cegarra;Carrer de València, 137, Barcelona, Spain;500472;poi;Barcelona;4.138.709;2.155.702;http://tour-pedia.org/api/getPlaceDetails?id=500472;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500472;;;;;;
500473;Albedo Food S.L.;Albedo Food S.L.;Carrer d'Aragó, 159, Barcelona, Spain;500473;poi;Barcelona;413.853;2.155.617;http://tour-pedia.org/api/getPlaceDetails?id=500473;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500473;;;;;;
500474;Farmacia Olivé Picart;Farmacia Olivé Picart;Carrer de Casanova, 91, Barcelona, Spain;500474;poi;Barcelona;41.386.819;2.156.729;http://tour-pedia.org/api/getPlaceDetails?id=500474;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500474;;;;;;
500475;Laboratorios Lucas Nicolás;Laboratorios Lucas Nicolás;Avinguda de Roma, 157, Barcelona, Spain;500475;poi;Barcelona;41.386.456;2.157.022;http://tour-pedia.org/api/getPlaceDetails?id=500475;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500475;;;;;;
500476;Jordi Ribes Rius;Jordi Ribes Rius;Carrer de València, 123, Barcelona, Spain;500476;poi;Barcelona;41.386.754;2.155.241;http://tour-pedia.org/api/getPlaceDetails?id=500476;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500476;;;;;;
500477;València-Villarroel;València-Villarroel;Spain;500477;poi;Barcelona;41.386.873;2.155.642;http://tour-pedia.org/api/getPlaceDetails?id=500477;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500477;;;;;;
500478;Villarroel-Aragó;Villarroel-Aragó;Spain;500478;poi;Barcelona;41.385.333;2.156.585;http://tour-pedia.org/api/getPlaceDetails?id=500478;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500478;;;;;;
500479;Aulaestudi;Aulaestudi;Valencia 178, Entresuelo 2na, Barcelona, Spain;500479;poi;Barcelona;41.387.434;2.156.474;http://tour-pedia.org/api/getPlaceDetails?id=500479;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500479;;;;;;
500480;Farmàcia Torres;Farmàcia Torres;Carrer d'Aribau, 62, Barcelona, Spain;500480;poi;Barcelona;4.138.862;2.159.279;http://tour-pedia.org/api/getPlaceDetails?id=500480;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500480;;;;;;
500481;Aramunt;Aramunt;Carrer d'Aragó, 208, Barcelona, Spain;500481;poi;Barcelona;41.387.677;2.159.352;http://tour-pedia.org/api/getPlaceDetails?id=500481;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500481;;;;;;
500482;Farmacia Castell Fores;Farmacia Castell Fores;Carrer d'Aragó, 207, Barcelona, Spain;500482;poi;Barcelona;41.388.514;2.159.767;http://tour-pedia.org/api/getPlaceDetails?id=500482;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500482;;;;;;
500483;FARMACIA COSTA MIRALBELL;FARMACIA COSTA MIRALBELL;C/ Muntaner, 83, Barcelona, Spain;500483;poi;Barcelona;41.387.843;2.157.972;http://tour-pedia.org/api/getPlaceDetails?id=500483;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500483;;;;;;
500484;Institut Ret;Institut Ret;Carrer d'Aragó, 224, Barcelona, Spain;500484;poi;Barcelona;41.388.497;2.160.208;http://tour-pedia.org/api/getPlaceDetails?id=500484;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500484;;;;;;
500485;Ferrán Nadal García;Ferrán Nadal García;Carrer d'Aribau, 51, pral, 2ª, Barcelona, Spain;500485;poi;Barcelona;41.388.317;2.159.252;http://tour-pedia.org/api/getPlaceDetails?id=500485;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500485;;;;;;
500486;Tantra Masajes Formen;Tantra Masajes Formen;Carrer d'Aribau, 88, Barcelona, Spain;500486;poi;Barcelona;41.389.708;2.157.834;http://tour-pedia.org/api/getPlaceDetails?id=500486;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500486;;;;;;
500487;Optica Code;Optica Code;C/ Muntaner, 83, Barcelona, Spain;500487;poi;Barcelona;41.387.843;2.157.971;http://tour-pedia.org/api/getPlaceDetails?id=500487;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500487;;;;;;
500488;Centre de Salut de la Columna Vertebral;Centre de Salut de la Columna Vertebral;València 171 1º 3ª, Esc. Drcha., Barcelona, Spain;500488;poi;Barcelona;41.388.434;2.157.653;http://tour-pedia.org/api/getPlaceDetails?id=500488;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500488;;;;;;
500489;Psicologiajove;Psicologiajove;Carrer d'Aragó, 187, Barcelona, Spain;500489;poi;Barcelona;41.387.671;2.158.648;http://tour-pedia.org/api/getPlaceDetails?id=500489;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500489;;;;;;
500490;Global Business School Barcelona;Global Business School Barcelona;Carrer d'Aragó, 208, Barcelona, Spain;500490;poi;Barcelona;41.387.667;2.159.168;http://tour-pedia.org/api/getPlaceDetails?id=500490;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500490;;;;;;
500491;Xiang Zhi Yi;Xiang Zhi Yi;Carrer de València, 187, Barcelona, Spain;500491;poi;Barcelona;4.138.927;2.158.607;http://tour-pedia.org/api/getPlaceDetails?id=500491;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500491;;;;;;
500492;Garaje Gaylor S.l.;Garaje Gaylor S.l.;Carrer d'Aribau, 63, Barcelona, Spain;500492;poi;Barcelona;41.388.537;2.159.049;http://tour-pedia.org/api/getPlaceDetails?id=500492;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500492;;;;;;
500493;Duolami S.L.;Duolami S.L.;Carrer de Muntaner, 88, Barcelona, Spain;500493;poi;Barcelona;41.388.042;2.157.689;http://tour-pedia.org/api/getPlaceDetails?id=500493;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500493;;;;;;
500494;Óptica Vallet;Óptica Vallet;Carrer de València, 201, Barcelona, Spain;500494;poi;Barcelona;41.389.865;2.159.276;http://tour-pedia.org/api/getPlaceDetails?id=500494;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500494;;;;;;
500495;Aribau - Mallorca;Aribau - Mallorca;Spain;500495;poi;Barcelona;41.389.702;2.157.686;http://tour-pedia.org/api/getPlaceDetails?id=500495;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500495;;;;;;
500496;València - Muntaner;València - Muntaner;Spain;500496;poi;Barcelona;41.388.569;2.157.887;http://tour-pedia.org/api/getPlaceDetails?id=500496;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500496;;;;;;
500497;Aribau - Aragó;Aribau - Aragó;Spain;500497;poi;Barcelona;4.138.799;2.160.077;http://tour-pedia.org/api/getPlaceDetails?id=500497;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500497;;;;;;
500498;Academia de Danza Oriental Munique Neith;Academia de Danza Oriental Munique Neith;C/ Aribau, 46, Barcelona, Spain;500498;poi;Barcelona;41.387.785;2.160.316;http://tour-pedia.org/api/getPlaceDetails?id=500498;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500498;;;;;;
500499;Agencia Matrimonial COSM;Agencia Matrimonial COSM;Carrer de Balmes, 64, Barcelona, Spain;500499;poi;Barcelona;41.389.742;2.162.194;http://tour-pedia.org/api/getPlaceDetails?id=500499;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500499;;;;;;
500500;CENTRE DE PSICOLOGIA EL.LIPSY;CENTRE DE PSICOLOGIA EL.LIPSY;Carrer d'Enric Granados, 13, Barcelona, Spain;500500;poi;Barcelona;41.387.902;2.162.085;http://tour-pedia.org/api/getPlaceDetails?id=500500;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500500;;;;;;
500501;Estudio de Arteterapia;Estudio de Arteterapia;Plaza Letamendi 33 ppal 2A, Barcelona, Spain;500501;poi;Barcelona;41.389.187;2.161.364;http://tour-pedia.org/api/getPlaceDetails?id=500501;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500501;;;;;;
500502;Delaordenpsicología;Delaordenpsicología;Carrer d'Enric Granados, 13, Barcelona, Spain;500502;poi;Barcelona;41.387.919;2.162.062;http://tour-pedia.org/api/getPlaceDetails?id=500502;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500502;;;;;;
500503;Dr. Xavier M.ª Buxo;Dr. Xavier M.ª Buxo;Carrer de Balmes, 57, Barcelona, Spain;500503;poi;Barcelona;41.389.561;2.162.098;http://tour-pedia.org/api/getPlaceDetails?id=500503;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500503;;;;;;
500504;Doctor Angel Ezcurra Arbulú;Doctor Angel Ezcurra Arbulú;Plaça del Doctor Letamendi, 37, Barcelona, Spain;500504;poi;Barcelona;41.388.761;2.161.727;http://tour-pedia.org/api/getPlaceDetails?id=500504;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500504;;;;;;
500505;Enrique Pou Cortadellas;Enrique Pou Cortadellas;Carrer del Consell de Cent, 301, Barcelona, Spain;500505;poi;Barcelona;41.388.716;2.162.398;http://tour-pedia.org/api/getPlaceDetails?id=500505;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500505;;;;;;
500506;Soledad Galilea Richad;Soledad Galilea Richad;Plaça del Doctor Letamendi, 10, Barcelona, Spain;500506;poi;Barcelona;41.388.566;2.160.595;http://tour-pedia.org/api/getPlaceDetails?id=500506;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500506;;;;;;
500507;Mariano Marín Aguirregomozcorta;Mariano Marín Aguirregomozcorta;Carrer del Consell de Cent, 299, Barcelona, Spain;500507;poi;Barcelona;41.388.556;2.162.198;http://tour-pedia.org/api/getPlaceDetails?id=500507;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500507;;;;;;
500508;CENTRO ITACA ,Yoga & Terapias Alternativas;CENTRO ITACA ,Yoga & Terapias Alternativas;C/Consell de Cent, nº254,1º2ª, Barcelona, Spain;500508;poi;Barcelona;41.387.768;216.148;http://tour-pedia.org/api/getPlaceDetails?id=500508;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500508;;;;;;
500509;Balmes - Aragó;Balmes - Aragó;Spain;500509;poi;Barcelona;41.389.514;2.162.308;http://tour-pedia.org/api/getPlaceDetails?id=500509;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500509;;;;;;
500510;Balmes 53;Balmes 53;Spain;500510;poi;Barcelona;41.389.462;2.162.376;http://tour-pedia.org/api/getPlaceDetails?id=500510;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500510;;;;;;
500511;EADA Business School;EADA Business School;Carrer d'Aragó, 204, Barcelona, Spain;500511;poi;Barcelona;41.387.452;2.158.881;http://tour-pedia.org/api/getPlaceDetails?id=500511;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500511;;;;;;
500512;Parking Escolies;Parking Escolies;C/ Aragó, 186, Barcelona, Spain;500512;poi;Barcelona;41.386.992;2.158.271;http://tour-pedia.org/api/getPlaceDetails?id=500512;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500512;;;;;;
500513;deutsche zk;deutsche zk;C/ Consell de Cent, 249, Barcelona, Spain;500513;poi;Barcelona;41.386.355;2.159.229;http://tour-pedia.org/api/getPlaceDetails?id=500513;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500513;;;;;;
500514;L´arc de L´Eixample Veterinari;L´arc de L´Eixample Veterinari;Carrer de Muntaner, 64, Barcelona, Spain;500514;poi;Barcelona;41.387;21.591;http://tour-pedia.org/api/getPlaceDetails?id=500514;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500514;;;;;;
500515;CENTRE MEDICINA ESTETICA MAGDA COMELLAS;CENTRE MEDICINA ESTETICA MAGDA COMELLAS;Carrer de Casanova, 90, Barcelona, Spain;500515;poi;Barcelona;4.138.632;2.157.703;http://tour-pedia.org/api/getPlaceDetails?id=500515;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500515;;;;;;
500516;BBS - Barcelona Business School;BBS - Barcelona Business School;Carrer d'Aragó, 182, Barcelona, Spain;500516;poi;Barcelona;41.386.801;2.158.019;http://tour-pedia.org/api/getPlaceDetails?id=500516;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500516;;;;;;
500517;Eben Ezer Medicina Oriental;Eben Ezer Medicina Oriental;Carrer de Muntaner, 58, Barcelona, Spain;500517;poi;Barcelona;41.386.788;2.159.332;http://tour-pedia.org/api/getPlaceDetails?id=500517;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500517;;;;;;
500518;Centre Gerard Arlandes;Centre Gerard Arlandes;C/ Muntaner, 45, 2-1, Barcelona, Spain;500518;poi;Barcelona;41.385.868;2.160.229;http://tour-pedia.org/api/getPlaceDetails?id=500518;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500518;;;;;;
500519;Farmacia y Dermo Farmacia Alomar;Farmacia y Dermo Farmacia Alomar;Carrer de Muntaner, 56, Barcelona, Spain;500519;poi;Barcelona;41.386.695;2.159.557;http://tour-pedia.org/api/getPlaceDetails?id=500519;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500519;;;;;;
500520;Isabel Cavallé;Isabel Cavallé;Carrer de Casanova, 84, Barcelona, Spain;500520;poi;Barcelona;41.386.373;2.157.664;http://tour-pedia.org/api/getPlaceDetails?id=500520;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500520;;;;;;
500521;CALYFORM;CALYFORM;Carrer de Muntaner, 44, Barcelona, Spain;500521;poi;Barcelona;41.386.132;2.160.244;http://tour-pedia.org/api/getPlaceDetails?id=500521;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500521;;;;;;
500522;Antonio Sabín Ramos;Antonio Sabín Ramos;Carrer de Casanova, 72, Barcelona, Spain;500522;poi;Barcelona;41.385.506;2.158.817;http://tour-pedia.org/api/getPlaceDetails?id=500522;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500522;;;;;;
500523;Casanova-Consell de Cent;Casanova-Consell de Cent;Spain;500523;poi;Barcelona;41.386.081;2.158.051;http://tour-pedia.org/api/getPlaceDetails?id=500523;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500523;;;;;;
500524;Clínica Dental Dr. Chávez;Clínica Dental Dr. Chávez;Carrer d'Aragó, 184, Barcelona, Spain;500524;poi;Barcelona;41.386.908;2.158.101;http://tour-pedia.org/api/getPlaceDetails?id=500524;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500524;;;;;;
500525;Nuestra Señora del Rosario;Nuestra Señora del Rosario;Carrer de Casanova, 65, Barcelona, Spain;500525;poi;Barcelona;41.385.246;215.879;http://tour-pedia.org/api/getPlaceDetails?id=500525;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500525;;;;;;
500526;Doctor Pedro Domingo García Juan;Doctor Pedro Domingo García Juan;Carrer del Consell de Cent, 226, Barcelona, Spain;500526;poi;Barcelona;41.386.141;2.159.181;http://tour-pedia.org/api/getPlaceDetails?id=500526;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500526;;;;;;
500527;Farmacia Buscato Viñado;Farmacia Buscato Viñado;Carrer del Consell de Cent, 253, Barcelona, Spain;500527;poi;Barcelona;41.386.695;2.159.583;http://tour-pedia.org/api/getPlaceDetails?id=500527;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500527;;;;;;
500528;Muntaner-Aragó;Muntaner-Aragó;Spain;500528;poi;Barcelona;41.386.828;2.159.128;http://tour-pedia.org/api/getPlaceDetails?id=500528;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500528;;;;;;
500529;FARMACIA SANT JORDI ( Farmacia Forcadell );FARMACIA SANT JORDI ( Farmacia Forcadell );C/muntaner 67 bis (entre c/aragó y c/consell de cent), Delante de la Parada de Autobus, Barcelona, Spain;500529;poi;Barcelona;41.386.784;2.159.028;http://tour-pedia.org/api/getPlaceDetails?id=500529;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500529;;;;;;
500530;Gabinete Psicologico Barcelona;Gabinete Psicologico Barcelona;Consell de Cent, 261, principal 1ª A, 08011 Barcelona, España, España;500530;poi;Barcelona;41.387.193;2.160.208;http://tour-pedia.org/api/getPlaceDetails?id=500530;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500530;;;;;;
500531;Voe SA;Voe SA;Carrer d'Aribau, 39, Barcelona, Spain;500531;poi;Barcelona;41.386.703;216.188;http://tour-pedia.org/api/getPlaceDetails?id=500531;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500531;;;;;;
500532;José de la Vega;José de la Vega;Carrer d'Aribau, 19, Barcelona, Spain;500532;poi;Barcelona;41.386.775;21.613;http://tour-pedia.org/api/getPlaceDetails?id=500532;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500532;;;;;;
500533;Parking Romara;Parking Romara;Carrer d'Aribau, 9, Barcelona, Spain;500533;poi;Barcelona;41.386.094;2.162.232;http://tour-pedia.org/api/getPlaceDetails?id=500533;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=500533;;;;;;
